tweet_id,timestamp,rating_numerator,rating_denominator,retweet_count,favorite_count,dog_breed,stage
669680153564442624,2015-11-26 00:52:45+00:00,8,10,311,712.0,dalmatian,
669625907762618368,2015-11-25 21:17:12+00:00,12,10,1963,3769.0,golden_retriever,
669603084620980224,2015-11-25 19:46:30+00:00,10,10,401,1006.0,Maltese_dog,
669597912108789760,2015-11-25 19:25:57+00:00,10,10,163,550.0,Eskimo_dog,
669573570759163904,2015-11-25 17:49:14+00:00,10,10,156,467.0,West_Highland_white_terrier,
669567591774625800,2015-11-25 17:25:28+00:00,9,10,61,248.0,Chihuahua,
669564461267722241,2015-11-25 17:13:02+00:00,10,10,133,413.0,toy_poodle,
669393256313184256,2015-11-25 05:52:43+00:00,10,10,83,383.0,cocker_spaniel,
669375718304980992,2015-11-25 04:43:02+00:00,6,10,792,1425.0,Airedale,
669371483794317312,2015-11-25 04:26:12+00:00,10,10,196,524.0,Brabancon_griffon,
669367896104181761,2015-11-25 04:11:57+00:00,10,10,172,485.0,basset,
669363888236994561,2015-11-25 03:56:01+00:00,10,10,252,669.0,golden_retriever,
669359674819481600,2015-11-25 03:39:17+00:00,11,10,134,390.0,Labrador_retriever,
669354382627049472,2015-11-25 03:18:15+00:00,8,10,1390,2889.0,Chihuahua,
669353438988365824,2015-11-25 03:14:30+00:00,10,10,281,687.0,Pembroke,
669328503091937280,2015-11-25 01:35:25+00:00,12,10,452,1081.0,Siberian_husky,
669327207240699904,2015-11-25 01:30:16+00:00,13,10,127,610.0,golden_retriever,
669324657376567296,2015-11-25 01:20:08+00:00,11,10,223,525.0,Cardigan,
669216679721873412,2015-11-24 18:11:04+00:00,8,10,422,958.0,golden_retriever,
669203728096960512,2015-11-24 17:19:36+00:00,9,10,522,1074.0,pug,
669037058363662336,2015-11-24 06:17:19+00:00,10,10,336,698.0,Chihuahua,
669006782128353280,2015-11-24 04:17:01+00:00,12,10,269,610.0,Chihuahua,
669000397445533696,2015-11-24 03:51:38+00:00,11,10,6965,22118.0,Pembroke,
668994913074286592,2015-11-24 03:29:51+00:00,5,10,254,468.0,English_springer,
668989615043424256,2015-11-24 03:08:48+00:00,3,10,356,726.0,pug,
668986018524233728,2015-11-24 02:54:30+00:00,9,10,183,578.0,Chihuahua,
668979806671884288,2015-11-24 02:29:49+00:00,12,10,382,842.0,golden_retriever,
668975677807423489,2015-11-24 02:13:25+00:00,11,10,641,1386.0,basset,
668960084974809088,2015-11-24 01:11:27+00:00,10,10,263,757.0,Chesapeake_Bay_retriever,
668955713004314625,2015-11-24 00:54:05+00:00,10,10,77,300.0,cocker_spaniel,
668932921458302977,2015-11-23 23:23:31+00:00,9,10,63,284.0,standard_poodle,
668902994700836864,2015-11-23 21:24:36+00:00,11,10,107,338.0,Brittany_spaniel,
668892474547511297,2015-11-23 20:42:48+00:00,11,10,164,422.0,kelpie,
668872652652679168,2015-11-23 19:24:02+00:00,11,10,322,566.0,miniature_schnauzer,
668852170888998912,2015-11-23 18:02:38+00:00,11,10,184,479.0,golden_retriever,
668826086256599040,2015-11-23 16:18:59+00:00,10,10,150,467.0,malinois,
668815180734689280,2015-11-23 15:35:39+00:00,7,10,291,610.0,redbone,
668779399630725120,2015-11-23 13:13:28+00:00,10,10,409,749.0,Chesapeake_Bay_retriever,
668655139528511488,2015-11-23 04:59:42+00:00,11,10,233,562.0,beagle,
668641109086707712,2015-11-23 04:03:57+00:00,10,10,573,1145.0,pug,
668636665813057536,2015-11-23 03:46:18+00:00,10,10,528,1114.0,komondor,
668633411083464705,2015-11-23 03:33:22+00:00,10,10,1788,3024.0,Pekinese,
668631377374486528,2015-11-23 03:25:17+00:00,5,10,349,763.0,miniature_schnauzer,
668627278264475648,2015-11-23 03:09:00+00:00,9,10,123,341.0,French_bulldog,
668625577880875008,2015-11-23 03:02:14+00:00,10,10,140,417.0,groenendael,
668623201287675904,2015-11-23 02:52:48+00:00,10,10,851,1551.0,Chihuahua,
668567822092664832,2015-11-22 23:12:44+00:00,11,10,62,265.0,Shih-Tzu,
668542336805281792,2015-11-22 21:31:28+00:00,10,10,231,497.0,American_Staffordshire_terrier,
668537837512433665,2015-11-22 21:13:35+00:00,8,10,79,265.0,Lakeland_terrier,
668528771708952576,2015-11-22 20:37:34+00:00,12,10,242,496.0,Labrador_retriever,
668507509523615744,2015-11-22 19:13:05+00:00,10,10,116,345.0,basenji,
668496999348633600,2015-11-22 18:31:19+00:00,8,10,146,436.0,Staffordshire_bullterrier,
668484198282485761,2015-11-22 17:40:27+00:00,9,10,253,453.0,standard_poodle,
668480044826800133,2015-11-22 17:23:57+00:00,11,10,162,491.0,Labrador_retriever,
668297328638447616,2015-11-22 05:17:54+00:00,9,10,319,656.0,Eskimo_dog,
668286279830867968,2015-11-22 04:33:59+00:00,11,10,149,535.0,golden_retriever,
668274247790391296,2015-11-22 03:46:11+00:00,10,10,248,886.0,soft-coated_wheaten_terrier,
668268907921326080,2015-11-22 03:24:58+00:00,10,10,261,592.0,Pembroke,
668256321989451776,2015-11-22 02:34:57+00:00,13,10,667,1385.0,Pembroke,
668248472370458624,2015-11-22 02:03:45+00:00,8,10,523,1056.0,Chihuahua,
668237644992782336,2015-11-22 01:20:44+00:00,10,10,3100,6614.0,chow,
668221241640230912,2015-11-22 00:15:33+00:00,10,10,215,537.0,chow,
668204964695683073,2015-11-21 23:10:52+00:00,8,10,206,586.0,Labrador_retriever,
668190681446379520,2015-11-21 22:14:07+00:00,12,10,210,696.0,Blenheim_spaniel,
668171859951755264,2015-11-21 20:59:20+00:00,7,10,208,525.0,Chihuahua,
668113020489474048,2015-11-21 17:05:31+00:00,6,10,265,709.0,Pembroke,
667924896115245057,2015-11-21 04:37:59+00:00,9,10,119,318.0,Labrador_retriever,
667915453470232577,2015-11-21 04:00:28+00:00,10,10,59,222.0,boxer,
667902449697558528,2015-11-21 03:08:47+00:00,9,10,396,905.0,Norwegian_elkhound,
667886921285246976,2015-11-21 02:07:05+00:00,11,10,1180,2011.0,Pomeranian,
667885044254572545,2015-11-21 01:59:37+00:00,10,10,530,868.0,malamute,
667878741721415682,2015-11-21 01:34:35+00:00,2,10,127,409.0,miniature_pinscher,
667861340749471744,2015-11-21 00:25:26+00:00,9,10,86,253.0,malamute,
667832474953625600,2015-11-20 22:30:44+00:00,12,10,68,303.0,miniature_pinscher,
667806454573760512,2015-11-20 20:47:20+00:00,10,10,535,1111.0,Chihuahua,
667801013445750784,2015-11-20 20:25:43+00:00,12,10,101,346.0,flat-coated_retriever,
667793409583771648,2015-11-20 19:55:30+00:00,8,10,358,736.0,dalmatian,
667773195014021121,2015-11-20 18:35:10+00:00,8,10,61,243.0,West_Highland_white_terrier,
667728196545200128,2015-11-20 15:36:22+00:00,11,10,162,398.0,kuvasz,
667550904950915073,2015-11-20 03:51:52+00:00,12,10,37,4145.5,vizsla,
667546741521195010,2015-11-20 03:35:20+00:00,9,10,138,355.0,toy_poodle,
667544320556335104,2015-11-20 03:25:43+00:00,10,10,568,917.0,Pomeranian,
667538891197542400,2015-11-20 03:04:08+00:00,9,10,72,220.0,Yorkshire_terrier,
667534815156183040,2015-11-20 02:47:56+00:00,8,10,576,866.0,Pembroke,
667530908589760512,2015-11-20 02:32:25+00:00,10,10,264,501.0,golden_retriever,
667524857454854144,2015-11-20 02:08:22+00:00,12,10,1198,1798.0,Chesapeake_Bay_retriever,
667517642048163840,2015-11-20 01:39:42+00:00,8,10,203,389.0,Italian_greyhound,
667509364010450944,2015-11-20 01:06:48+00:00,12,10,2272,7148.0,beagle,
667502640335572993,2015-11-20 00:40:05+00:00,11,10,231,563.0,Labrador_retriever,
667495797102141441,2015-11-20 00:12:54+00:00,9,10,294,565.0,Chihuahua,
667491009379606528,2015-11-19 23:53:52+00:00,7,10,242,559.0,borzoi,
667470559035432960,2015-11-19 22:32:36+00:00,11,10,102,273.0,toy_poodle,
667455448082227200,2015-11-19 21:32:34+00:00,7,10,66,203.0,Tibetan_terrier,
667453023279554560,2015-11-19 21:22:56+00:00,11,10,96,327.0,Labrador_retriever,
667435689202614272,2015-11-19 20:14:03+00:00,12,10,89,326.0,Rottweiler,
667405339315146752,2015-11-19 18:13:27+00:00,7,10,234,489.0,Saint_Bernard,
667393430834667520,2015-11-19 17:26:08+00:00,8,10,60,211.0,papillon,
667211855547486208,2015-11-19 05:24:37+00:00,9,10,258,516.0,golden_retriever,
667200525029539841,2015-11-19 04:39:35+00:00,11,10,282,658.0,Siberian_husky,
667192066997374976,2015-11-19 04:05:59+00:00,12,10,115,414.0,Rottweiler,
667182792070062081,2015-11-19 03:29:07+00:00,10,10,6618,15075.0,golden_retriever,
667177989038297088,2015-11-19 03:10:02+00:00,8,10,58,200.0,vizsla,
667176164155375616,2015-11-19 03:02:47+00:00,4,10,484,640.0,soft-coated_wheaten_terrier,
667174963120574464,2015-11-19 02:58:01+00:00,9,10,88,262.0,toy_poodle,
667171260800061440,2015-11-19 02:43:18+00:00,10,10,97,235.0,giant_schnauzer,
667165590075940865,2015-11-19 02:20:46+00:00,10,10,1241,2819.0,miniature_pinscher,
667160273090932737,2015-11-19 01:59:39+00:00,11,10,66,268.0,golden_retriever,
667152164079423490,2015-11-19 01:27:25+00:00,12,10,18285,49720.0,toy_poodle,
667138269671505920,2015-11-19 00:32:12+00:00,10,10,2387,4851.0,West_Highland_white_terrier,
667119796878725120,2015-11-18 23:18:48+00:00,10,10,135,346.0,Pembroke,
667090893657276420,2015-11-18 21:23:57+00:00,7,10,132,349.0,Chihuahua,
667073648344346624,2015-11-18 20:15:26+00:00,10,10,134,425.0,Chihuahua,
667062181243039745,2015-11-18 19:29:52+00:00,10,10,57,227.0,Chesapeake_Bay_retriever,
667044094246576128,2015-11-18 18:17:59+00:00,12,10,54,198.0,golden_retriever,
666996132027977728,2015-11-18 15:07:24+00:00,10,10,102,258.0,Rottweiler,
666835007768551424,2015-11-18 04:27:09+00:00,10,10,83,222.0,Airedale,
666826780179869698,2015-11-18 03:54:28+00:00,12,10,105,266.0,Maltese_dog,
666817836334096384,2015-11-18 03:18:55+00:00,9,10,267,540.0,miniature_schnauzer,
666804364988780544,2015-11-18 02:25:23+00:00,8,10,95,250.0,English_setter,
666781792255496192,2015-11-18 00:55:42+00:00,10,10,211,404.0,Italian_greyhound,
666776908487630848,2015-11-18 00:36:17+00:00,5,10,186,368.0,miniature_pinscher,
666739327293083650,2015-11-17 22:06:57+00:00,10,10,71,244.0,miniature_poodle,
666701168228331520,2015-11-17 19:35:19+00:00,8,10,234,449.0,Labrador_retriever,
666691418707132416,2015-11-17 18:56:35+00:00,8,10,51,196.0,German_shepherd,
666649482315059201,2015-11-17 16:09:56+00:00,4,10,608,923.0,Border_collie,
666644823164719104,2015-11-17 15:51:26+00:00,9,10,88,238.0,Ibizan_hound,
666454714377183233,2015-11-17 03:16:00+00:00,10,10,223,545.0,dalmatian,
666447344410484738,2015-11-17 02:46:43+00:00,9,10,23,107.0,curly-coated_retriever,
666437273139982337,2015-11-17 02:06:42+00:00,7,10,52,131.0,Chihuahua,
666435652385423360,2015-11-17 02:00:15+00:00,10,10,54,170.0,Chesapeake_Bay_retriever,
666430724426358785,2015-11-17 01:40:41+00:00,6,10,204,330.0,Irish_terrier,
666428276349472768,2015-11-17 01:30:57+00:00,7,10,90,171.0,Pembroke,
666421158376562688,2015-11-17 01:02:40+00:00,12,10,118,327.0,Blenheim_spaniel,
666418789513326592,2015-11-17 00:53:15+00:00,10,10,48,129.0,toy_terrier,
666407126856765440,2015-11-17 00:06:54+00:00,7,10,44,113.0,black-and-tan_coonhound,
666396247373291520,2015-11-16 23:23:41+00:00,9,10,92,172.0,Chihuahua,
666373753744588802,2015-11-16 21:54:18+00:00,11,10,100,194.0,soft-coated_wheaten_terrier,
666353288456101888,2015-11-16 20:32:58+00:00,8,10,77,229.0,malamute,
666345417576210432,2015-11-16 20:01:42+00:00,10,10,146,307.0,golden_retriever,
666337882303524864,2015-11-16 19:31:45+00:00,9,10,96,204.0,Newfoundland,
666287406224695296,2015-11-16 16:11:11+00:00,1,10,71,152.0,Maltese_dog,
666273097616637952,2015-11-16 15:14:19+00:00,11,10,82,184.0,Italian_greyhound,
666102155909144576,2015-11-16 03:55:04+00:00,11,10,16,81.0,English_setter,
666099513787052032,2015-11-16 03:44:34+00:00,8,10,73,164.0,Lhasa,
666094000022159362,2015-11-16 03:22:39+00:00,9,10,79,169.0,bloodhound,
666082916733198337,2015-11-16 02:38:37+00:00,6,10,47,121.0,pug,
666073100786774016,2015-11-16 01:59:36+00:00,10,10,174,335.0,Walker_hound,
666071193221509120,2015-11-16 01:52:02+00:00,9,10,67,154.0,Gordon_setter,
666063827256086533,2015-11-16 01:22:45+00:00,10,10,232,496.0,golden_retriever,
666058600524156928,2015-11-16 01:01:59+00:00,8,10,61,115.0,miniature_poodle,
666057090499244032,2015-11-16 00:55:59+00:00,9,10,146,304.0,golden_retriever,
666055525042405380,2015-11-16 00:49:46+00:00,10,10,261,448.0,chow,
666050758794694657,2015-11-16 00:30:50+00:00,10,10,60,136.0,Bernese_mountain_dog,
666049248165822465,2015-11-16 00:24:50+00:00,5,10,41,111.0,miniature_pinscher,
666044226329800704,2015-11-16 00:04:52+00:00,6,10,147,311.0,Rhodesian_ridgeback,
666033412701032449,2015-11-15 23:21:54+00:00,9,10,47,128.0,German_shepherd,
666029285002620928,2015-11-15 23:05:30+00:00,7,10,48,132.0,redbone,
666020888022790149,2015-11-15 22:32:08+00:00,8,10,532,2535.0,Welsh_springer_spaniel,
